datetime,consommation,production_solaire,production_eolienne,temperature,vent,humidite,ferie,jour_semaine
2024-05-15 14:00,338.3,414.8,105.4,21.1,0.5,30.7,0,3
2024-05-15 15:00,420.2,298.4,108.7,24.4,0.5,39.6,0,3
2024-05-15 16:00,395.0,216.0,112.7,20.5,0.5,36.8,0,3
2024-05-15 17:00,380.5,105.7,109.1,15.5,0.5,38.3,0,3
2024-05-15 18:00,390.8,0.0,121.5,18.1,0.5,41.6,0,3
2024-05-15 19:00,405.2,0.0,128.8,13.6,1.14,48.8,0,3
2024-05-15 20:00,436.1,0.0,106.3,13.8,1.01,63.6,0,3
2024-05-15 21:00,391.2,0.0,121.4,14.0,1.22,66.3,0,3
2024-05-15 22:00,384.3,0.0,160.7,10.0,2.99,71.9,0,3
2024-05-15 23:00,387.1,0.0,188.4,10.0,3.75,86.6,0,3
2024-05-16 00:00,387.8,0.0,152.5,10.0,3.02,76.9,0,4
2024-05-16 01:00,389.3,0.0,193.3,11.3,4.31,72.2,0,4
2024-05-16 02:00,388.4,0.0,194.7,11.3,5.29,71.5,0,4
2024-05-16 03:00,370.1,0.0,187.3,10.0,4.52,72.6,0,4
2024-05-16 04:00,400.5,0.0,187.4,15.2,4.81,65.6,0,4
2024-05-16 05:00,399.7,0.0,208.4,15.1,5.17,74.1,0,4
2024-05-16 06:00,377.3,14.5,222.4,15.3,5.91,68.9,0,4
2024-05-16 07:00,394.3,118.2,224.3,19.6,5.62,59.5,0,4
2024-05-16 08:00,370.6,218.6,146.1,17.5,2.32,50.9,0,4
2024-05-16 09:00,395.5,292.8,140.5,20.2,1.92,49.0,0,4
2024-05-16 10:00,419.6,384.4,147.7,24.7,2.57,51.0,0,4
2024-05-16 11:00,355.8,421.8,130.7,22.9,1.22,48.1,0,4
2024-05-16 12:00,386.1,472.5,101.7,26.0,0.5,39.3,0,4
2024-05-16 13:00,380.9,445.5,118.6,25.8,1.46,35.0,0,4
2024-05-16 14:00,365.0,406.2,109.7,27.8,0.5,28.1,0,4
2024-05-16 15:00,383.3,325.0,118.1,21.0,0.5,20.3,0,4
2024-05-16 16:00,355.9,245.0,116.5,19.0,0.5,27.1,0,4
2024-05-16 17:00,378.3,111.5,97.9,19.5,0.5,38.3,0,4
2024-05-16 18:00,393.4,1.4,99.4,13.9,0.5,42.2,0,4
2024-05-16 19:00,409.4,0.0,101.9,13.4,0.5,53.7,0,4
2024-05-16 20:00,434.2,0.0,89.7,14.0,0.5,50.9,0,4
2024-05-16 21:00,472.1,0.0,96.5,12.8,0.69,68.9,0,4
2024-05-16 22:00,357.2,0.0,129.2,12.0,1.56,74.8,0,4
2024-05-16 23:00,394.8,0.0,140.0,10.0,2.65,65.5,0,4
2024-05-17 00:00,382.7,0.0,154.8,11.1,3.29,75.8,0,5
2024-05-17 01:00,401.1,0.0,215.9,10.7,5.04,73.7,0,5
2024-05-17 02:00,370.1,0.0,190.6,10.0,3.73,82.1,0,5
2024-05-17 03:00,399.6,0.0,181.5,12.1,4.42,71.1,0,5
2024-05-17 04:00,379.2,0.0,212.5,13.6,5.57,73.3,0,5
2024-05-17 05:00,381.1,0.0,201.8,16.6,5.25,71.1,0,5
2024-05-17 06:00,364.1,0.0,185.9,14.0,4.75,80.7,0,5
2024-05-17 07:00,383.5,117.9,170.9,20.3,4.39,60.4,0,5
2024-05-17 08:00,372.4,248.7,172.4,20.8,4.02,46.2,0,5
2024-05-17 09:00,387.9,304.9,150.4,24.2,2.68,47.4,0,5
2024-05-17 10:00,375.3,387.4,104.5,22.3,1.21,44.9,0,5
2024-05-17 11:00,374.5,408.7,148.0,26.9,1.75,44.1,0,5
2024-05-17 12:00,401.0,449.7,113.8,23.9,0.5,36.3,0,5
2024-05-17 13:00,397.2,394.0,99.5,25.9,0.5,26.1,0,5
2024-05-17 14:00,373.6,381.4,90.0,20.2,0.5,27.9,0,5
2024-05-17 15:00,408.5,312.2,102.3,26.5,0.5,22.7,0,5
2024-05-17 16:00,382.3,217.9,88.0,20.4,0.5,40.2,0,5
2024-05-17 17:00,358.5,112.5,114.7,17.0,0.5,37.4,0,5
2024-05-17 18:00,413.8,7.8,97.7,19.4,0.5,41.9,0,5
2024-05-17 19:00,418.6,0.0,103.9,12.3,0.5,54.3,0,5
2024-05-17 20:00,426.0,0.0,110.7,12.8,0.5,37.6,0,5
2024-05-17 21:00,436.5,0.0,115.4,10.8,1.26,56.2,0,5
2024-05-17 22:00,369.1,0.0,156.6,10.0,2.8,74.0,0,5
2024-05-17 23:00,398.1,0.0,153.9,11.3,3.16,60.8,0,5
2024-05-18 00:00,423.0,0.0,179.8,10.0,5.08,78.8,1,6
2024-05-18 01:00,424.0,0.0,177.1,13.0,3.31,72.1,1,6
2024-05-18 02:00,419.2,0.0,190.5,12.5,4.5,82.2,1,6
2024-05-18 03:00,438.9,0.0,206.9,12.2,5.48,85.9,1,6
2024-05-18 04:00,422.7,0.0,199.6,15.0,4.94,69.1,1,6
2024-05-18 05:00,431.0,0.0,196.5,17.0,4.79,64.2,1,6
2024-05-18 06:00,419.3,0.0,192.9,17.4,5.15,74.6,1,6
2024-05-18 07:00,445.7,138.5,204.8,20.2,4.99,59.3,1,6
2024-05-18 08:00,433.3,208.0,147.8,21.4,2.79,59.8,1,6
2024-05-18 09:00,447.3,335.1,128.7,20.8,2.64,38.4,1,6
2024-05-18 10:00,428.8,390.1,121.5,25.0,1.51,48.5,1,6
2024-05-18 11:00,449.8,445.4,124.2,26.2,0.5,41.6,1,6
2024-05-18 12:00,452.2,449.9,109.8,22.9,1.07,32.6,1,6
2024-05-18 13:00,420.7,444.0,114.9,26.4,0.5,21.0,1,6
2024-05-18 14:00,422.0,385.4,99.9,23.3,0.5,20.5,1,6
2024-05-18 15:00,432.5,317.5,91.7,22.1,0.5,27.7,1,6
2024-05-18 16:00,430.6,226.1,96.7,20.3,0.5,32.2,1,6
2024-05-18 17:00,480.0,100.9,87.5,21.4,0.5,32.3,1,6
2024-05-18 18:00,468.6,0.0,81.2,18.5,0.5,40.9,1,6
2024-05-18 19:00,470.8,0.0,107.8,12.2,0.5,56.4,1,6
2024-05-18 20:00,438.6,0.0,116.4,16.3,1.57,53.3,1,6
2024-05-18 21:00,500.1,0.0,126.2,11.2,1.07,60.2,1,6
2024-05-18 22:00,431.2,0.0,157.6,10.6,2.66,70.0,1,6
2024-05-18 23:00,420.7,0.0,177.0,10.4,4.01,62.6,1,6
2024-05-19 00:00,404.4,0.0,192.2,10.9,4.26,76.5,1,7
2024-05-19 01:00,401.4,0.0,148.4,11.7,2.96,79.1,1,7
2024-05-19 02:00,406.9,0.0,210.6,10.0,5.08,80.8,1,7
2024-05-19 03:00,423.4,0.0,207.2,10.0,5.1,73.5,1,7
2024-05-19 04:00,435.5,0.0,213.3,14.5,5.8,76.1,1,7
2024-05-19 05:00,397.5,0.0,206.9,15.6,5.16,72.0,1,7
2024-05-19 06:00,456.6,7.4,179.9,17.7,4.19,58.5,1,7
2024-05-19 07:00,452.5,108.2,174.9,16.5,3.63,70.6,1,7
2024-05-19 08:00,441.6,215.6,160.6,18.9,4.4,64.5,1,7
2024-05-19 09:00,424.1,298.0,130.6,19.0,1.97,49.5,1,7
2024-05-19 10:00,427.7,369.0,150.0,24.1,2.32,29.2,1,7
2024-05-19 11:00,421.7,400.9,108.4,25.3,0.68,32.0,1,7
2024-05-19 12:00,418.9,427.4,103.8,23.5,1.08,25.7,1,7
2024-05-19 13:00,432.2,429.0,88.3,21.4,0.5,26.0,1,7
2024-05-19 14:00,444.6,377.0,96.2,22.7,0.5,21.5,1,7
2024-05-19 15:00,424.3,320.1,77.2,23.0,0.5,31.1,1,7
2024-05-19 16:00,413.6,221.3,103.9,16.8,0.5,40.6,1,7
2024-05-19 17:00,424.0,127.0,126.0,20.2,0.5,31.1,1,7
2024-05-19 18:00,453.8,1.6,91.9,16.5,0.5,45.3,1,7
2024-05-19 19:00,486.9,0.0,111.0,17.1,0.5,41.3,1,7
2024-05-19 20:00,502.1,0.0,88.9,15.9,0.5,52.5,1,7
2024-05-19 21:00,475.4,0.0,113.7,12.9,0.5,68.9,1,7
2024-05-19 22:00,457.9,0.0,126.7,11.9,1.27,77.5,1,7
2024-05-19 23:00,417.3,0.0,164.0,10.0,2.59,73.7,1,7
2024-05-20 00:00,373.7,0.0,130.6,10.3,1.88,79.0,0,1
2024-05-20 01:00,385.1,0.0,187.9,10.0,4.61,87.0,0,1
2024-05-20 02:00,390.4,0.0,196.0,10.9,4.61,74.4,0,1
2024-05-20 03:00,394.8,0.0,204.8,15.1,5.65,74.3,0,1
2024-05-20 04:00,385.0,0.0,166.4,14.9,4.69,69.5,0,1
2024-05-20 05:00,373.4,0.0,179.6,11.7,4.79,73.3,0,1
2024-05-20 06:00,379.7,17.4,200.3,15.4,4.83,71.6,0,1
2024-05-20 07:00,398.1,133.2,183.8,17.3,3.95,51.7,0,1
2024-05-20 08:00,396.5,247.1,162.8,23.3,3.32,64.4,0,1
2024-05-20 09:00,383.9,337.5,169.2,23.4,3.66,47.2,0,1
2024-05-20 10:00,382.9,407.1,156.2,20.4,3.29,39.2,0,1
2024-05-20 11:00,374.8,438.3,117.6,21.7,1.38,24.8,0,1
2024-05-20 12:00,405.8,446.1,113.2,20.9,1.46,34.1,0,1
2024-05-20 13:00,406.5,425.3,82.6,24.3,0.5,22.6,0,1
2024-05-20 14:00,348.2,415.8,88.1,25.7,0.5,25.7,0,1
2024-05-20 15:00,378.9,292.7,92.9,22.1,0.5,33.8,0,1
2024-05-20 16:00,392.3,239.4,88.7,20.9,0.5,34.8,0,1
2024-05-20 17:00,399.6,151.9,86.6,23.2,0.5,37.3,0,1
2024-05-20 18:00,386.6,0.0,94.5,16.5,0.5,43.8,0,1
2024-05-20 19:00,419.4,0.0,105.4,11.1,0.5,58.7,0,1
2024-05-20 20:00,416.3,0.0,99.4,10.4,0.77,52.2,0,1
2024-05-20 21:00,422.9,0.0,121.6,11.3,1.45,52.3,0,1
2024-05-20 22:00,368.0,0.0,147.9,10.0,3.08,61.5,0,1
2024-05-20 23:00,399.9,0.0,160.4,13.8,3.11,66.1,0,1
2024-05-21 00:00,386.1,0.0,157.0,10.5,3.29,71.4,0,2
2024-05-21 01:00,378.0,0.0,166.9,13.9,3.36,89.9,0,2
2024-05-21 02:00,331.3,0.0,175.6,12.6,4.22,86.0,0,2
2024-05-21 03:00,386.9,0.0,188.2,10.2,4.15,77.6,0,2
2024-05-21 04:00,382.2,0.0,200.6,14.0,4.6,79.2,0,2
2024-05-21 05:00,368.2,0.0,192.7,16.7,4.92,66.4,0,2
2024-05-21 06:00,379.1,0.2,196.1,16.4,4.76,72.5,0,2
2024-05-21 07:00,387.5,123.6,161.4,17.8,3.57,49.2,0,2
2024-05-21 08:00,380.6,240.0,184.4,20.0,3.78,58.6,0,2
2024-05-21 09:00,377.4,284.9,126.2,19.7,2.28,56.9,0,2
2024-05-21 10:00,380.6,411.6,115.7,22.6,1.3,39.6,0,2
2024-05-21 11:00,385.1,405.2,140.4,25.9,2.08,47.4,0,2
2024-05-21 12:00,395.5,458.5,111.9,26.1,0.5,45.6,0,2
2024-05-21 13:00,401.5,422.6,98.8,24.4,0.5,27.4,0,2
2024-05-21 14:00,364.1,391.9,94.2,21.0,0.5,41.8,0,2
2024-05-21 15:00,386.0,362.2,90.7,23.2,0.5,36.5,0,2
2024-05-21 16:00,353.1,210.0,91.8,17.1,0.5,22.4,0,2
2024-05-21 17:00,376.8,129.9,93.3,16.9,0.5,33.8,0,2
2024-05-21 18:00,337.1,5.2,105.9,16.5,0.5,28.9,0,2
2024-05-21 19:00,426.5,0.0,104.0,19.3,0.5,54.3,0,2
2024-05-21 20:00,468.4,0.0,103.8,16.8,0.5,57.9,0,2
2024-05-21 21:00,430.6,0.0,86.4,15.4,0.85,61.2,0,2
2024-05-21 22:00,395.7,0.0,122.8,10.0,1.34,73.3,0,2
2024-05-21 23:00,380.2,0.0,149.5,11.9,2.68,81.1,0,2
2024-05-22 00:00,397.6,0.0,164.7,10.0,3.91,73.7,0,3
2024-05-22 01:00,371.8,0.0,198.6,10.0,4.53,78.5,0,3
2024-05-22 02:00,407.7,0.0,204.2,10.0,4.48,89.8,0,3
2024-05-22 03:00,363.7,0.0,190.5,11.5,5.64,72.5,0,3
2024-05-22 04:00,363.6,0.0,195.5,16.8,4.48,75.8,0,3
2024-05-22 05:00,354.2,0.0,172.2,14.4,4.11,75.8,0,3
2024-05-22 06:00,344.6,0.0,172.3,12.8,3.74,68.7,0,3
2024-05-22 07:00,384.4,124.8,214.5,17.7,5.32,74.3,0,3
2024-05-22 08:00,396.9,218.5,151.7,19.3,2.6,54.9,0,3
2024-05-22 09:00,386.9,300.5,145.2,20.4,2.09,49.3,0,3
2024-05-22 10:00,368.5,381.2,145.1,19.5,1.65,40.7,0,3
2024-05-22 11:00,381.7,441.8,174.4,22.1,2.69,40.4,0,3
2024-05-22 12:00,380.6,424.1,101.2,22.0,0.5,28.1,0,3
2024-05-22 13:00,368.9,448.1,92.7,27.1,0.5,28.8,0,3
2024-05-22 14:00,379.8,405.2,113.3,26.8,0.56,31.8,0,3
2024-05-22 15:00,387.4,328.2,87.5,20.3,0.5,21.6,0,3
2024-05-22 16:00,389.9,214.0,98.0,19.6,0.5,27.1,0,3
2024-05-22 17:00,366.9,113.6,102.8,15.6,0.5,37.0,0,3
2024-05-22 18:00,368.6,0.0,111.1,15.4,0.5,55.1,0,3
2024-05-22 19:00,417.3,0.0,95.6,22.2,0.5,51.7,0,3
2024-05-22 20:00,403.5,0.0,110.5,12.1,0.5,54.7,0,3
2024-05-22 21:00,423.4,0.0,125.4,12.2,1.48,58.2,0,3
2024-05-22 22:00,364.0,0.0,108.2,10.0,1.79,61.5,0,3
2024-05-22 23:00,399.2,0.0,129.2,12.9,2.36,80.8,0,3
2024-05-23 00:00,379.4,0.0,203.4,10.0,5.04,88.9,0,4
2024-05-23 01:00,343.4,0.0,173.2,10.0,4.38,74.1,0,4
2024-05-23 02:00,360.7,0.0,168.4,11.0,3.92,79.5,0,4
2024-05-23 03:00,395.8,0.0,205.8,13.8,5.05,79.1,0,4
2024-05-23 04:00,356.6,0.0,189.6,16.4,4.72,73.6,0,4
2024-05-23 05:00,347.7,0.0,225.7,17.1,5.68,79.4,0,4
2024-05-23 06:00,392.6,0.0,214.7,13.3,5.14,64.9,0,4
2024-05-23 07:00,368.4,117.9,189.9,15.9,3.72,54.5,0,4
2024-05-23 08:00,404.2,232.5,164.9,25.8,3.56,62.8,0,4
2024-05-23 09:00,378.6,317.3,166.4,22.3,3.1,44.5,0,4
2024-05-23 10:00,401.0,409.9,133.6,20.9,1.97,55.9,0,4
2024-05-23 11:00,344.9,414.9,143.2,24.4,1.82,48.2,0,4
2024-05-23 12:00,370.0,429.0,121.9,23.4,0.5,24.6,0,4
2024-05-23 13:00,397.3,448.9,111.7,23.7,0.5,35.0,0,4
2024-05-23 14:00,370.5,389.6,105.0,21.8,0.5,35.4,0,4
2024-05-23 15:00,375.8,328.8,108.8,23.5,0.5,35.9,0,4
2024-05-23 16:00,406.0,229.4,101.3,23.7,0.5,42.8,0,4
2024-05-23 17:00,387.3,115.9,92.5,20.6,0.5,35.2,0,4
2024-05-23 18:00,350.7,0.0,101.3,19.6,0.5,56.8,0,4
2024-05-23 19:00,409.7,0.0,89.4,17.5,0.5,50.7,0,4
2024-05-23 20:00,439.0,0.0,91.2,14.1,0.5,51.3,0,4
2024-05-23 21:00,413.2,0.0,110.2,15.3,1.96,50.5,0,4
2024-05-23 22:00,388.3,0.0,128.9,10.0,2.46,64.6,0,4
2024-05-23 23:00,378.3,0.0,131.0,11.8,2.44,72.8,0,4
2024-05-24 00:00,398.9,0.0,183.0,10.0,4.08,79.4,0,5
2024-05-24 01:00,379.5,0.0,177.4,10.5,3.09,77.3,0,5
2024-05-24 02:00,367.2,0.0,212.6,12.3,5.52,84.2,0,5
2024-05-24 03:00,376.3,0.0,201.4,12.5,4.33,76.5,0,5
2024-05-24 04:00,355.3,0.0,227.7,10.0,5.72,70.1,0,5
2024-05-24 05:00,417.1,0.0,219.9,16.7,5.65,78.3,0,5
2024-05-24 06:00,366.0,0.0,192.6,16.7,4.8,76.2,0,5
2024-05-24 07:00,401.0,129.4,177.7,14.6,4.2,48.3,0,5
2024-05-24 08:00,412.2,199.3,174.8,23.9,2.62,63.3,0,5
2024-05-24 09:00,376.0,316.3,140.5,21.8,2.25,38.7,0,5
2024-05-24 10:00,345.2,387.5,118.7,22.5,2.38,39.8,0,5
2024-05-24 11:00,403.7,420.4,114.6,24.5,0.64,38.5,0,5
2024-05-24 12:00,364.9,460.3,119.8,23.1,1.55,30.8,0,5
2024-05-24 13:00,404.2,405.7,101.2,22.1,0.5,30.5,0,5
2024-05-24 14:00,378.7,386.9,106.9,24.3,0.5,39.2,0,5
2024-05-24 15:00,368.3,309.0,95.7,22.1,0.5,34.5,0,5
2024-05-24 16:00,380.6,199.8,104.1,23.2,0.5,36.1,0,5
2024-05-24 17:00,404.6,105.4,107.9,19.8,0.5,20.0,0,5
2024-05-24 18:00,373.1,0.0,112.7,18.5,0.5,47.1,0,5
2024-05-24 19:00,434.9,0.0,100.4,13.6,0.5,45.7,0,5
2024-05-24 20:00,427.9,0.0,120.0,14.6,0.5,49.8,0,5
2024-05-24 21:00,421.3,0.0,128.8,11.8,1.87,61.7,0,5
2024-05-24 22:00,386.5,0.0,153.8,10.6,2.36,77.1,0,5
2024-05-24 23:00,385.7,0.0,142.0,10.0,2.53,67.6,0,5
2024-05-25 00:00,442.4,0.0,134.1,11.5,2.94,77.0,1,6
2024-05-25 01:00,432.8,0.0,177.3,14.5,3.95,65.0,1,6
2024-05-25 02:00,435.4,0.0,208.7,10.8,5.19,85.2,1,6
2024-05-25 03:00,432.5,0.0,221.8,11.8,5.96,68.8,1,6
2024-05-25 04:00,432.8,0.0,191.7,15.1,4.49,64.4,1,6
2024-05-25 05:00,472.6,0.0,177.2,18.2,4.14,80.8,1,6
2024-05-25 06:00,440.1,0.0,201.3,14.4,4.35,67.6,1,6
2024-05-25 07:00,409.1,113.4,188.9,16.6,3.08,69.2,1,6
2024-05-25 08:00,449.1,227.4,158.8,20.5,2.83,54.6,1,6
2024-05-25 09:00,443.1,308.8,186.2,19.9,3.79,50.2,1,6
2024-05-25 10:00,412.1,400.0,133.2,22.5,2.17,36.0,1,6
2024-05-25 11:00,418.7,432.9,108.6,22.1,0.84,42.2,1,6
2024-05-25 12:00,416.7,465.9,110.7,20.2,0.5,35.7,1,6
2024-05-25 13:00,441.7,425.9,135.9,25.2,0.97,30.3,1,6
2024-05-25 14:00,454.5,387.5,94.4,27.0,0.5,32.7,1,6
2024-05-25 15:00,415.0,292.4,103.4,23.7,0.5,32.1,1,6
2024-05-25 16:00,417.3,209.2,100.3,22.3,0.5,43.4,1,6
2024-05-25 17:00,454.6,146.0,100.6,18.6,0.5,31.9,1,6
2024-05-25 18:00,448.9,13.0,100.8,19.5,0.5,50.0,1,6
2024-05-25 19:00,462.4,0.0,102.2,10.0,0.5,44.1,1,6
2024-05-25 20:00,467.1,0.0,112.2,12.7,0.5,47.6,1,6
2024-05-25 21:00,486.1,0.0,114.7,10.7,0.91,58.3,1,6
2024-05-25 22:00,411.1,0.0,137.8,10.0,2.61,77.6,1,6
2024-05-25 23:00,395.0,0.0,129.9,10.0,2.32,74.2,1,6
2024-05-26 00:00,436.4,0.0,136.7,13.1,2.94,85.4,1,7
2024-05-26 01:00,434.4,0.0,183.9,11.5,4.05,76.0,1,7
2024-05-26 02:00,405.2,0.0,202.0,12.4,5.31,82.9,1,7
2024-05-26 03:00,455.1,0.0,209.7,17.9,5.33,95.0,1,7
2024-05-26 04:00,430.3,0.0,211.6,14.1,4.98,64.5,1,7
2024-05-26 05:00,413.6,0.0,198.7,14.0,5.14,78.6,1,7
2024-05-26 06:00,413.8,21.3,171.2,15.0,4.1,58.5,1,7
2024-05-26 07:00,473.6,129.4,177.1,19.1,3.82,69.7,1,7
2024-05-26 08:00,436.3,235.0,161.9,20.0,2.78,68.6,1,7
2024-05-26 09:00,461.1,311.2,151.9,20.8,3.4,53.9,1,7
2024-05-26 10:00,422.9,361.1,141.5,22.1,2.13,42.9,1,7
2024-05-26 11:00,440.3,440.6,132.4,27.7,1.5,41.6,1,7
2024-05-26 12:00,425.5,454.7,97.8,24.8,0.5,27.8,1,7
2024-05-26 13:00,453.1,435.8,87.9,24.4,0.5,36.7,1,7
2024-05-26 14:00,455.0,391.8,104.8,22.4,0.5,20.0,1,7
2024-05-26 15:00,428.0,315.4,93.3,24.7,0.5,34.9,1,7
2024-05-26 16:00,396.2,242.7,111.5,23.8,0.5,38.2,1,7
2024-05-26 17:00,471.2,90.0,108.8,19.0,0.5,40.1,1,7
2024-05-26 18:00,422.3,0.0,89.7,15.2,0.5,40.8,1,7
2024-05-26 19:00,474.1,0.0,89.3,17.2,0.5,52.3,1,7
2024-05-26 20:00,454.4,0.0,105.6,13.9,0.5,55.3,1,7
2024-05-26 21:00,466.1,0.0,110.4,10.2,0.95,63.5,1,7
2024-05-26 22:00,480.3,0.0,143.2,10.0,2.38,79.9,1,7
2024-05-26 23:00,444.0,0.0,122.7,11.8,1.71,83.2,1,7
2024-05-27 00:00,388.6,0.0,153.0,12.5,3.35,73.4,0,1
2024-05-27 01:00,363.6,0.0,174.3,12.3,3.49,71.8,0,1
2024-05-27 02:00,379.4,0.0,161.6,10.0,3.79,75.8,0,1
2024-05-27 03:00,374.2,0.0,221.9,10.0,6.16,73.1,0,1
2024-05-27 04:00,374.5,0.0,195.8,12.7,5.37,83.3,0,1
2024-05-27 05:00,339.6,0.0,198.4,17.7,4.84,84.8,0,1
2024-05-27 06:00,385.3,0.0,183.4,20.8,4.39,65.9,0,1
2024-05-27 07:00,408.3,120.2,180.5,18.1,3.74,70.1,0,1
2024-05-27 08:00,400.0,209.1,151.8,20.0,3.04,50.8,0,1
2024-05-27 09:00,376.8,344.1,180.3,20.9,4.05,29.1,0,1
2024-05-27 10:00,339.6,392.8,127.6,24.6,2.06,37.8,0,1
2024-05-27 11:00,423.3,437.9,105.7,22.2,0.92,49.5,0,1
2024-05-27 12:00,375.5,414.3,113.9,21.6,0.78,45.8,0,1
2024-05-27 13:00,388.1,433.6,93.1,25.7,0.5,32.1,0,1
2024-05-27 14:00,343.1,408.6,107.2,25.1,0.5,20.0,0,1
2024-05-27 15:00,360.6,311.7,79.8,22.1,0.5,27.1,0,1
2024-05-27 16:00,379.3,236.9,114.5,19.0,0.5,37.6,0,1
2024-05-27 17:00,362.3,127.6,117.8,20.9,0.5,37.4,0,1
2024-05-27 18:00,359.2,12.8,104.8,17.7,0.55,31.8,0,1
2024-05-27 19:00,426.2,0.0,85.7,17.8,0.5,42.5,0,1
2024-05-27 20:00,436.5,0.0,96.6,11.2,1.08,61.1,0,1
2024-05-27 21:00,419.5,0.0,90.1,11.3,0.5,69.7,0,1
2024-05-27 22:00,366.8,0.0,111.6,11.0,1.62,77.9,0,1
2024-05-27 23:00,354.3,0.0,162.6,10.0,2.76,68.7,0,1
2024-05-28 00:00,391.9,0.0,158.4,11.3,3.48,86.2,0,2
2024-05-28 01:00,383.1,0.0,183.0,10.0,4.61,81.9,0,2
2024-05-28 02:00,406.0,0.0,174.6,12.2,4.14,79.3,0,2
2024-05-28 03:00,384.6,0.0,182.6,10.0,4.27,86.1,0,2
2024-05-28 04:00,385.5,0.0,199.1,12.5,5.29,70.7,0,2
2024-05-28 05:00,379.1,0.0,191.7,13.4,4.52,70.0,0,2
2024-05-28 06:00,407.1,0.0,182.1,10.0,4.11,64.8,0,2
2024-05-28 07:00,385.6,108.9,155.3,21.8,3.33,64.2,0,2
2024-05-28 08:00,419.8,232.4,186.9,19.0,5.13,60.9,0,2
2024-05-28 09:00,397.4,328.8,183.8,22.7,3.42,42.6,0,2
2024-05-28 10:00,405.8,362.3,98.8,22.2,1.34,40.0,0,2
2024-05-28 11:00,397.0,426.4,92.3,23.9,0.96,37.4,0,2
2024-05-28 12:00,399.9,444.2,100.4,28.1,0.5,25.9,0,2
2024-05-28 13:00,407.4,402.6,109.2,24.7,0.53,28.5,0,2
2024-05-28 14:00,367.9,399.7,109.9,21.4,0.5,31.0,0,2
2024-05-28 15:00,379.9,317.6,108.5,23.2,0.5,27.5,0,2
2024-05-28 16:00,364.9,213.9,98.9,16.5,0.5,31.3,0,2
2024-05-28 17:00,389.6,104.4,98.8,11.6,0.5,31.2,0,2
2024-05-28 18:00,371.0,8.1,98.7,20.1,0.5,48.8,0,2
2024-05-28 19:00,456.9,0.0,99.4,14.8,0.5,44.4,0,2
2024-05-28 20:00,404.6,0.0,124.7,14.7,1.37,62.2,0,2
2024-05-28 21:00,418.2,0.0,138.6,13.8,1.76,53.7,0,2
2024-05-28 22:00,379.1,0.0,122.8,10.0,1.82,78.5,0,2
2024-05-28 23:00,375.5,0.0,158.8,10.0,2.98,63.3,0,2
2024-05-29 00:00,401.2,0.0,172.8,12.6,3.9,71.7,0,3
2024-05-29 01:00,383.0,0.0,178.5,10.0,4.02,89.2,0,3
2024-05-29 02:00,350.9,0.0,176.0,14.2,3.74,71.0,0,3
2024-05-29 03:00,372.7,0.0,218.1,12.4,5.82,80.9,0,3
2024-05-29 04:00,389.4,0.0,180.0,13.7,4.0,95.0,0,3
2024-05-29 05:00,368.6,0.0,213.1,16.4,5.32,71.7,0,3
2024-05-29 06:00,385.3,10.9,194.4,17.8,4.11,77.4,0,3
2024-05-29 07:00,387.0,117.3,186.1,18.9,4.31,67.1,0,3
2024-05-29 08:00,376.6,244.7,204.7,18.6,4.89,45.1,0,3
2024-05-29 09:00,379.5,357.2,141.9,19.9,3.14,58.8,0,3
2024-05-29 10:00,376.3,385.4,153.8,24.4,2.7,48.7,0,3
2024-05-29 11:00,361.7,431.3,115.5,25.4,1.59,44.6,0,3
2024-05-29 12:00,426.9,452.9,115.0,23.2,1.11,34.1,0,3
2024-05-29 13:00,400.3,436.4,93.1,24.0,0.5,30.4,0,3
2024-05-29 14:00,401.5,369.6,97.8,21.2,0.5,30.5,0,3
2024-05-29 15:00,367.8,306.3,102.9,22.2,0.5,25.0,0,3
2024-05-29 16:00,411.0,249.6,81.8,20.2,0.5,36.3,0,3
2024-05-29 17:00,372.8,118.2,102.5,20.0,0.5,38.4,0,3
2024-05-29 18:00,384.2,9.0,109.5,15.8,0.5,39.4,0,3
2024-05-29 19:00,451.0,0.0,100.4,14.2,0.5,55.3,0,3
2024-05-29 20:00,426.5,0.0,111.0,13.1,0.61,47.0,0,3
2024-05-29 21:00,415.2,0.0,120.4,13.3,1.06,63.0,0,3
2024-05-29 22:00,378.9,0.0,125.9,10.8,1.83,65.0,0,3
2024-05-29 23:00,406.4,0.0,136.9,11.6,2.54,83.8,0,3
2024-05-30 00:00,416.0,0.0,155.3,10.1,3.11,74.4,0,4
2024-05-30 01:00,364.6,0.0,175.8,11.0,4.45,72.1,0,4
2024-05-30 02:00,417.0,0.0,155.0,10.0,2.89,83.8,0,4
2024-05-30 03:00,361.7,0.0,197.9,10.0,4.51,75.9,0,4
2024-05-30 04:00,407.5,0.0,203.8,15.1,4.31,81.7,0,4
2024-05-30 05:00,373.6,0.0,179.9,20.9,4.36,92.4,0,4
2024-05-30 06:00,356.2,0.0,196.3,17.7,4.25,70.3,0,4
2024-05-30 07:00,421.1,91.6,188.4,18.7,4.21,64.8,0,4
2024-05-30 08:00,378.5,209.8,149.8,20.0,3.6,62.4,0,4
2024-05-30 09:00,355.9,310.9,153.8,20.9,3.57,47.7,0,4
2024-05-30 10:00,400.0,388.6,140.0,20.8,2.23,34.3,0,4
